
sigouin_int_bst_kcas,190,20000,40,40,354,10150,180119950,6003998,360201442,360238532,24014665,900559924,30018664,
sigouin_int_bst_kcas_unbalanced,24,20000,40,40,346,10128,158267588,5275586,316573462,316534428,21103596,791375478,26379182,
sigouin_int_bst_kcas_unbalanced,48,20000,40,40,364,9979,198086664,6602888,396202526,396215144,26413922,990504334,33016811,
sigouin_int_bst_kcas_unbalanced,96,20000,40,40,358,9943,168838823,5627960,337635255,337612423,22508255,844086501,28136216,
sigouin_int_bst_kcas_unbalanced,144,20000,40,40,328,10007,158413280,5280442,316835747,316842759,21122616,792091786,26403059,
sigouin_int_bst_kcas_unbalanced,190,20000,40,40,362,10030,147826412,4927547,295639982,295665237,19710173,739131631,24637721,
bronson_pext_bst_occ,24,20000,40,40,341,12124,288342613,9611420,576620986,576634496,38441849,1441598095,48053269,
bronson_pext_bst_occ,48,20000,40,40,361,12117,431375275,14379175,862772696,862745632,57517277,2156893603,71896453,
bronson_pext_bst_occ,96,20000,40,40,362,12088,548914381,18297146,1097870316,1097884104,73191814,2744668801,91488960,
bronson_pext_bst_occ,144,20000,40,40,372,12048,660090015,22003000,1320231200,1320163366,88013152,3300484581,110016152,
bronson_pext_bst_occ,190,20000,40,40,393,12087,758739357,25291311,1517459313,1517369958,101160975,3793568628,126452287,
sigouin_int_bst_kcas,24,200000,40,40,346,100156,131275663,4375855,262587774,262562222,17504999,656425659,21880855,
sigouin_int_bst_kcas,48,200000,40,40,342,99763,166065472,5535515,332109057,332136066,22141504,830310595,27677019,
sigouin_int_bst_kcas,96,200000,40,40,353,99919,237280576,7909352,474538487,474539339,31635927,1186358402,39545280,
sigouin_int_bst_kcas,144,200000,40,40,390,99932,275074967,9169165,550149047,550152935,36676732,1375376949,45845898,
sigouin_int_bst_kcas,190,200000,40,40,353,99792,328817474,10960582,657635553,657572580,43840271,1644025607,54800853,
sigouin_int_bst_kcas_unbalanced,24,200000,40,40,349,100079,181494272,6049809,363024566,363019102,24201455,907537940,30251264,
sigouin_int_bst_kcas_unbalanced,48,200000,40,40,358,99856,236788047,7892934,473494299,473537087,31567712,1183819433,39460647,
sigouin_int_bst_kcas_unbalanced,96,200000,40,40,353,100097,353255904,11775196,706494343,706583313,47102588,1766333560,58877785,
sigouin_int_bst_kcas_unbalanced,144,200000,40,40,380,99796,415741333,13858044,831433234,831403228,55427882,2078577795,69285926,
